,max_height,cleared_rows,avg_height,number_of_holes,bumpiness,deepest_well,game_over,score,moves
0,-0.38719919750792847,0.7607353212307497,0.255016163495029,-0.9575387638941122,-0.08988408301378187,-0.25620350035770467,-0.1231282357944416,646,1000
1,-0.12171240814201204,0.5984587932859328,0.1404778745041255,-0.2991488053504122,-0.5093503107575629,-0.2007703760078264,0.6739695682154307,632,1000
2,-0.2586377978321831,0.30671388847333625,0.26808362270335306,-0.5026689541707975,-0.23336724575150103,-0.3349506537491289,-0.5760802895372947,629,1000
3,-0.2710982067334969,0.4323353253648896,-0.10221197927650094,-0.3925614150884811,-0.2459066012970563,-0.32152055175258926,0.22459637448434755,629,1000
4,-0.26474646218923853,0.7302573497323066,-0.32278481729992897,-0.46002098777299516,-0.032483858936446064,-0.0016954153231354407,0.022816215123532796,620,1000
5,-0.18465604615939457,0.5924202705846084,0.13963329841923366,-0.9575387638941122,-0.04887606518239829,-0.25620350035770467,-0.312868547237079,619,1000
6,-0.3204495699622004,0.22713760760578916,-0.0026820165957805453,-0.40994968390764835,-0.16812196903727544,-0.27015199818712243,-0.28596405434337774,618,1000
7,-0.6646948478051187,0.5005215154569125,-0.25425915515889413,-0.9065527853693882,-0.03733545902286883,-0.3097758348130153,-0.044136086376365735,607,1000
8,-0.3050458518226037,0.48942443348196213,-0.17593807885773893,-0.46265975684003224,-0.3051418003387087,-0.34671781767565935,-0.5058076273383418,601,1000
9,-0.33365783793682047,0.6871881234415436,-0.19396759415146891,-0.9814141888644716,-0.33908547844609194,-0.8310022423110683,-0.20627673984516465,595,1000
10,-0.06692153910846088,0.5783583956233584,0.4717979042379854,-0.5430142518219627,-0.20208938050234418,-0.3676014256357072,-0.30469661783225,589,1000
11,-0.38719919750792847,0.5293787371173695,0.255016163495029,-0.9575387638941122,-0.04887606518239829,-0.699967404559259,-0.1231282357944416,564,1000
12,-0.18465604615939457,0.22614823296237296,0.24465372731886897,-0.17000137813603716,-0.09573716853791803,-0.1456825097842509,-0.312868547237079,564,1000
13,-0.18465604615939457,0.7513287732535039,0.032292127760630646,-0.27514239692420994,-0.13089210084516545,-0.17227181827439697,0.197214766891949,553,1000
14,-0.26474646218923853,0.4379393835195283,-0.9134857905548506,-0.3987004147765303,-0.21072439741377186,-0.3389597801953061,0.11909065458198317,552,862
15,-0.3204495699622004,0.5924202705846084,-0.0026820165957805453,-0.4048394144645795,-0.16812196903727544,-0.27015199818712243,-0.044136086376365735,548,1000
16,-0.18465604615939457,0.7513287732535039,0.032292127760630646,-0.4048394144645795,-0.04887606518239829,-0.17227181827439697,-0.312868547237079,546,1000
17,-0.4684532761869943,0.5293787371173695,-0.023862169273500267,-0.39386694704564573,-0.2054134141417283,-0.31274162923609183,0.21768800977255554,545,1000
18,-0.08084466897607323,0.5890347046938698,0.35196445452115355,-0.499724280022373,-0.026713555856681337,-0.3243678075041607,-0.1408648601520215,541,1000
19,-0.2213995697301985,0.7607353212307497,0.21405529486476993,-0.4048394144645795,-0.18152648552957182,-0.3389597801953061,0.7059422560727993,541,1000
20,-0.18465604615939457,0.5924202705846084,-0.005628463367669423,-0.4048394144645795,-0.04887606518239829,-0.23852451385933984,-0.0611928198379853,539,1000
21,-0.32537164883127495,0.4729575076664889,0.21405529486476993,-0.4048394144645795,-0.032483858936446064,-0.15995971947312457,-0.3871737089286045,539,1000
22,-0.26474646218923853,0.4379393835195283,-0.023862169273500267,-0.4048394144645795,-0.13089210084516545,-0.31274162923609183,0.197214766891949,536,1000
23,-0.2586377978321831,0.8714799947707436,-0.8596249294646279,-0.4048394144645795,-0.04887606518239829,-0.4263657134815626,0.4952620725978599,523,1000
24,-0.26474646218923853,0.4379393835195283,-0.023862169273500267,-0.4048394144645795,-0.08988408301378187,-0.31274162923609183,0.197214766891949,521,1000
25,-0.32537164883127495,0.5924202705846084,0.157188626966261,-0.3873761509213303,-0.03733545902286883,-0.3389597801953061,-0.044136086376365735,518,1000
26,-0.38719919750792847,0.47356991430560014,0.3789786184404451,-0.36347683554847743,-0.04887606518239829,-0.22308684523187167,-0.1231282357944416,516,1000
27,-0.32300389532515755,0.5924202705846084,-0.25425915515889413,-0.4048394144645795,-0.03733545902286883,-0.34140253266551224,-0.044136086376365735,516,1000
28,-0.2562056608283642,0.5939254719757133,0.032292127760630646,-0.3987004147765303,-0.04887606518239829,-0.34782833575671945,-0.5058076273383418,509,1000
29,-0.06692153910846088,0.5783583956233584,0.35469445591135945,-0.3261833816921229,-0.01609165269049384,-0.3503214356825346,-0.30469661783225,504,1000
30,-0.18465604615939457,0.5924202705846084,0.21405529486476993,-0.4048394144645795,-0.04887606518239829,-0.3389597801953061,-0.312868547237079,503,1000
31,-0.8915653533335219,0.47356991430560014,0.4898736141775371,-0.36347683554847743,-0.04887606518239829,-0.21740618898243505,0.19705118517896403,503,1000
32,-0.12171240814201204,0.5984587932859328,0.1404778745041255,-0.499724280022373,0.2238447242931192,-0.2007703760078264,-0.23759363392767724,488,837
33,-0.09692749516757078,0.5409094834443959,0.255016163495029,-0.7571758729575522,-0.3051418003387087,-0.23852451385933984,0.19705118517896403,483,817
34,-0.22805271912403807,0.5939254719757133,0.032292127760630646,-0.3951724790028104,-0.4000659118007206,-0.4523336730561392,-0.5058076273383418,479,825
35,-0.2591569420481075,0.6871881234415436,0.24465372731886897,-0.3525373308587929,-0.46855546216165084,-0.4523336730561392,-0.3871737089286045,385,705
