,max_height,cleared_rows,avg_height,number_of_holes,bumpiness,deepest_well,game_over,score,moves
0,-0.2906154958702354,0.6168922956767042,-0.8596249294646279,-0.3555352708103694,0.14270466604861576,-0.8522763603878742,0.40485488159894567,120,271
1,-0.3047624659390571,0.011545416334274528,0.7656919334903043,-0.08291095119479719,-0.4000659118007206,-0.3349506537491289,0.19254203123765445,21,67
2,-0.10869814071899642,0.5649502191033482,0.24344305133009403,-0.12400365572029615,-0.7752489728623104,-0.1836881429490751,-0.5239474404241462,16,49
3,0.3737626541055721,0.8141385330883126,-0.5129973735517872,-0.9192236647517547,-0.8004133905581063,-0.8144030330527179,-0.8492965340584082,12,52
4,-0.42513129787515846,0.10625415754525847,-0.7423550804225569,-0.9497956164909129,0.25766667711311464,-0.3395260306931107,0.5382617495817312,9,42
5,-0.19066211808251055,0.7187774077271887,-0.8356445303829159,-0.0789845087723886,-0.5953285984725747,-0.9689004531407368,-0.7086020304604612,8,42
6,-0.6485860680814592,-0.6065069906283089,0.2815389965338859,-0.943398772429479,-0.893959550923088,-0.23444848507985228,0.319834723090882,4,33
7,-0.5006554030907087,0.1947811450646344,-0.22295499403609553,0.12773552087395568,-0.23617900180782048,-0.7934761595573656,-0.4050818296119296,3,38
8,0.36514109377188286,-0.055112119971144846,0.8189704453082054,-0.5161445706970136,-0.7628855838426767,-0.43935380474032804,0.06860752677294335,2,25
9,-0.4518124043202505,0.41439823821937716,0.5942938868868417,0.06396053344813635,0.9011755112277287,-0.5084879797178015,0.4598107793636894,2,22
10,0.12749492743546553,0.4853619780678122,0.7127591513318619,-0.9575387638941122,-0.1446629639349175,-0.93966933794652,-0.3144693638036422,2,20
11,-0.31965794289511384,0.8542819483605049,0.05547685809574254,-0.5186285236106003,0.11476448609719858,0.27010395091716677,-0.995368381999957,0,36
12,-0.13978100114462233,0.6435406459658253,-0.40324742658100265,-0.27208334767186315,0.10234940889371003,0.028370451641033467,-0.9850654264872345,0,33
13,-0.26420986089325127,0.059081003339472415,0.34863594076829285,-0.38028341571238267,0.9734579765713041,-0.14668124307219266,-0.4858298016272622,0,32
14,0.5275158401126092,0.4023496618011515,0.4470560798909977,-0.16733377199848554,0.790900469502124,0.9350700849805602,-0.23068887293767748,0,30
15,-0.23606146647333914,-0.5354625500369417,0.2888691666194083,-0.08327858133722299,-0.5245813856144883,0.09679985293212856,-0.7963845609018281,0,29
16,-0.33076838739101744,-0.2811469494308805,-0.2960128142463898,-0.49731419205850225,0.778234543856934,0.7616622860050628,-0.5851598041891837,0,29
17,-0.4766535577911304,-0.031086762856233907,0.2715667618385875,-0.6541613901585761,0.48024963663979414,0.08693791098339476,0.1920837241276716,0,26
18,-0.9564078145855213,0.31181951460207724,-0.06988273944943768,0.037283443984376774,-0.1662745614824397,0.6037435892885779,0.3691479147741872,0,24
19,0.8157802981532483,0.7736996401740908,0.6710552727056689,-0.30652931128280225,0.5023170408957547,0.7767736960128258,0.48382983163883386,0,24
20,-0.003341046314877305,-0.9318303396305998,0.1240324851171406,-0.6491839047909251,-0.6600495824617745,-0.827652987446089,0.674512829724242,0,23
21,-0.3560159185013445,-0.5965418231055246,0.9714635991618747,-0.5640659348031654,0.29138184249507226,-0.39624694709875663,0.5991020286059505,0,22
22,-0.28366277682572516,-0.17800770677797462,0.3740891429360542,0.0430287295164824,0.6546098980027111,-0.5079080533396874,-0.1042185861749263,0,21
23,0.6383951711754694,0.7888768613255728,-0.29221318961785747,-0.7318441217968437,0.9214198210692774,-0.44769885458867753,-0.5853742643616959,0,21
24,-0.5069857450688999,-0.3767114037686379,0.17550231353113732,-0.802522131854227,0.8012178895897719,0.528243779475426,0.2879902330976236,0,20
25,0.26105652544767666,-0.8609804050913334,0.10978422932279797,-0.7334150908148134,-0.5121422605813188,0.5039753463232481,0.06814157630201945,0,20
26,-0.9011310736772007,-0.8579840480099916,0.05137126886552479,0.4476490961383046,-0.6206131231070857,-0.15620963772998864,0.16688643898635824,0,20
27,-0.9465679181597157,-0.033736235356169875,-0.6508286258908376,-0.5266205104600539,0.9662660407528427,-0.6052227853120662,-0.376662599486546,0,19
28,0.9274308412335359,0.6709663628490692,0.0313961829359799,-0.30113524559758953,0.29960055647240225,-0.6049559567569776,0.036373905334156964,0,17
29,-0.8090340743827922,-0.3470623665720025,-0.19232384730261964,0.6143763573672054,-0.09608832239432408,-0.2427164048169581,-0.07632006300194383,0,16
30,0.678828753692887,0.3407661048926933,-0.480918268104787,-0.07059475644313129,0.6406734055796572,-0.9879043663155136,0.21749459510941738,0,16
31,0.03993886078822295,0.23624562124646964,-0.7929046075379931,-0.6335144648134381,0.5145097024514389,-0.9625841331969611,-0.6146369386856456,0,15
32,0.3092551454432595,-0.7300129102741015,-0.9101177090548047,-0.24442038725283677,-0.08855644919757766,-0.4120626918158905,0.007847515219660206,0,13
33,-0.9386066740241303,0.047152669278263115,0.49443846186882445,0.9566455308582478,0.040501388567893315,0.8162599428614572,-0.11225797516939418,0,12
34,-0.8506594225139859,-0.0593666076024193,0.5953233778301918,0.9519686705539283,-0.21617508528643814,-0.07833020323794804,0.09013933895400617,0,12
35,-0.2810816200988151,0.17540331816756916,-0.3289542196703641,0.4099877910846863,-0.32175662636220914,-0.5484720196115977,0.40810353309772185,0,12
36,0.6605606900333232,0.7122591259556355,-0.9725347126162331,-0.10160188726766517,0.6057606033534964,-0.5858850500695942,0.7955218064337677,0,12
37,0.1397945728222174,0.18149049494724157,0.8050846448040412,0.004414992436872378,-0.4607201662770013,-0.23727584774985044,0.1813266035282577,0,12
38,-0.45566450085588284,-0.2392463799610718,-0.7484984548243605,0.9157856012858512,-0.7271884153529105,-0.15213737943052164,0.4171431158152459,0,12
39,-0.435065573666209,0.5522386762782934,0.36467837850172824,0.4764374682337955,0.9267210152284275,-0.2335786894386298,-0.515600925152778,0,12
40,-0.3310280232594296,0.2970126461129301,0.15085526161725626,0.6109285010048469,-0.5642744855164261,-0.8254232044543046,0.4492524786142602,0,12
41,0.11006983694551797,0.5491410467234197,-0.05917188168557508,0.21066264972575288,-0.5247617557294826,0.9892121747885558,-0.778025326699112,0,11
42,0.3677114787605873,-0.5517422828714382,-0.9532992413989552,0.9464089154651143,0.8830378300828869,0.1989649878351818,-0.22897961157769986,0,11
43,0.2663237955511526,0.8746187859994987,0.5727757512009704,0.34984324036419423,0.687595483026255,0.5970170689358181,-0.5938363336650736,0,11
44,-0.08586743027430876,0.0608390636187206,0.2998000181022362,-0.9545088922774965,0.20790372043249206,-0.4852930674685805,-0.9046880050251818,0,11
45,0.7057911096518195,0.22097918920637194,0.06065880793636591,0.49533055944749016,-0.46430172162244965,-0.510532442556562,-0.8071075790125839,0,11
46,-0.4220459341438163,-0.13602947439307056,-0.1169097094321907,0.9225085351407261,-0.10900932260145213,-0.6629954600792782,0.15383972691732883,0,11
47,-0.03440285199458737,-0.6580996097989793,-0.426267813594001,0.3830207164369053,-0.9721017195404049,0.5703867972135173,-0.008117646699594472,0,11
48,-0.14664648610773612,0.23361712887153985,0.5107752237429273,0.23198628545800748,-0.9671712185884536,0.42038609725761944,0.3675359533874769,0,11
49,0.05709044021102838,-0.6262688300529473,-0.15027453926290213,0.4328932963878689,0.7090697988284396,0.031784351081861395,-0.4190359217221389,0,11
50,-0.033881484513242466,0.45798048606633324,0.5031735746043144,0.568910700585523,0.1304448557250515,-0.9629831575644912,-0.9486120974393535,0,11
51,-0.8156838219708857,-0.7756978118056341,0.2757897813769046,0.4821021608511007,-0.8061399467716157,-0.7874531401125997,0.43641475904335314,0,11
52,-0.2154781309489684,-0.6546805831579026,0.8839343679955254,0.9907041673963064,-0.12612180927922756,-0.5539616282928765,-0.0007597174930773498,0,11
53,0.4419691201217728,-0.5044752693000079,-0.5408104380784189,0.48021267311620375,0.8268290206708089,0.3754427488910381,-0.16231872061827546,0,11
54,-0.6270220359305574,0.23357644097679087,0.06421911359124999,0.2661029721540562,0.3308655958126423,0.41329338855001563,0.9591037527548307,0,11
55,0.01128572954343654,0.3033846147136563,-0.22909851210936294,0.20652875415196226,0.35492439884074645,0.5073883453266474,0.21579073629546452,0,11
56,-0.012328052771006348,0.9023200500082345,-0.8341972223920691,0.6479397336475423,-0.04887606518239829,-0.3097758348130153,0.22355943958425017,0,11
57,-0.5535078223245293,0.2108799635064944,0.6132657187183352,0.9667697554742163,0.2974819174936161,-0.14185428510750908,-0.3424304947414578,0,11
58,-0.6957710167554025,0.4206461797759429,0.7912993053445962,0.6172063211899814,-0.9050655193169266,-0.8327354273770942,0.8243698661713552,0,11
59,-0.4518015078981148,-0.8934487368291306,0.9705860163383973,0.40829355084543595,-0.9977078161191137,-0.994512858308882,-0.18191809724517127,0,11
60,0.9816138423405947,0.5550634438710846,0.36808558221127274,0.5525548712432771,-0.7968758797781255,-0.600008951003719,-0.5882594721262038,0,10
61,0.3573601461059617,-0.9179881429067263,-0.05585608427180433,0.6781339172005125,-0.9516842600394078,0.7608288373128131,-0.7399133873854076,0,10
62,0.9147676262512667,0.9500777223031773,0.068793218916406,0.19088350154435618,-0.76656837424307,-0.3175580593550089,-0.7801913687196469,0,10
63,0.6496151892761819,0.20022944130671383,0.22327688199783968,0.3287525854232123,-0.6491255842550172,0.6165881451776876,0.2684385071256332,0,9
64,0.09448362097235563,0.2536068592962393,0.32684953546898643,0.36054635080684827,0.00045673886707886524,-0.44994590435005244,-0.26523731411327334,0,9
65,0.42027042195235187,0.9288214564531745,0.46378364485596824,0.4523790052520906,0.6347272059047135,-0.9767247073522591,0.4234702719560586,0,9
66,0.6798790258264686,0.22332512039942176,-0.08948880804024273,0.40799056217786056,0.11905953348313636,0.4928557618738598,0.49734311268898046,0,9
67,0.14742442360376962,0.7283903862050323,0.5185946736517055,0.20209426959850396,-0.6240673928366343,0.13795166539354553,-0.8177163482647309,0,9
68,0.8879637309914314,-0.028124676400743898,-0.5962636276178217,-0.1610935384523482,-0.6065418122006041,-0.14553540420493216,-0.3385935374268392,0,9
69,0.1492326630813956,0.11710324070250633,-0.16776510936473366,0.40783716268848336,0.2035823385885316,-0.6331705501820664,-0.931263613963119,0,9
70,0.14755851401063214,0.8204508032743432,-0.28671858152703344,0.600652827945237,-0.9783864163298295,0.1931605433423964,-0.21098683923952288,0,9
71,0.35769504356229875,-0.8631181064630504,-0.9716184548337625,0.40131178183870353,0.06479132630870121,-0.2077288204854708,-0.22518599013619722,0,9
72,0.027402375878649465,-0.5978842834076457,0.7075690646288655,0.23567973398968367,-0.5077169025638415,-0.18550486081621287,0.608816606293811,0,9
73,0.689964467872149,0.2872891123554713,-0.8709993411080663,-0.9493102526549637,0.2137216256431742,-0.017041005451959634,0.01791905889720824,0,9
74,-0.2645742354861189,0.35547014043031555,-0.7677541560694527,0.7835565175447265,-0.3447872215845389,-0.6979661485625168,-0.05701953089295975,0,9
75,0.763497243412782,-0.9325319922346453,0.9792517633655975,0.22266232646243522,-0.1793130225232331,0.12966584414556492,-0.8574107475413866,0,9
76,0.3902217087623878,0.4126304005288466,0.7999730774910243,0.4974737868651453,-0.4930109496200439,0.9131054694301324,0.5248111470331511,0,9
77,0.17471647442448468,0.1297741149121443,-0.5384765231658284,0.7419258637800861,-0.05189508705475676,-0.468818116323535,-0.12405811788967558,0,9
78,0.8914247076185555,-0.4909527424664233,0.37515871041503046,0.5200257466821951,0.6158965704339139,-0.34014062461649064,-0.7437064786961345,0,9
79,0.42121714200763183,0.8540947179926965,-0.7436759233114789,0.4615409062195397,-0.7811053536141659,-0.22862072371270825,-0.20896097054209228,0,9
80,-0.11104191178021972,-0.3576794895351263,0.7927695012754039,0.654506130875117,-0.143853910233257,-0.6282099622407833,0.20593730004588862,0,9
81,0.4494934478366761,0.6993531537588118,0.975447399882315,0.507568390612734,0.9505511880251538,0.8824990951299143,0.8106730150644155,0,9
82,-0.030646757013982562,0.765007299839283,0.9694801947745231,-0.764714456109401,0.7548153980873116,-0.8961220933809242,0.8132634468684485,0,8
83,0.6245718812041767,0.7557317220272246,0.2940046828123444,-0.7571758729575522,0.5084273190506305,0.17903127655345696,-0.19023881860324354,0,8
84,0.7832213036936244,0.7796179738402451,0.045263609263841875,0.013662872004309934,-0.6960174219263535,-0.5337002382476863,0.31484334132753067,0,8
85,0.5356696197961031,-0.923714953883704,-0.38674000959884136,0.20998003149853828,-0.17365857396489615,0.9534092145659407,0.9485334378776591,0,8
86,0.025824994437427362,0.37466945983433964,0.10538019155707845,-0.7876314649974325,0.5588472044278652,0.40579012465091124,0.7057381622384644,0,8
87,0.7026582982091374,-0.38473394205553335,0.36514105683043874,-0.7168836324360226,0.664040242401231,-0.49457731124320836,-0.11575947370685391,0,8
88,-0.2535232189495915,0.7311806582002436,0.30128754837098914,-0.17380504558077292,0.3066284964284225,0.400867047054535,0.9415356319070682,0,8
89,-0.3046038802320157,-0.270450615937579,0.06505553683994236,-0.08919303115170685,0.25798265004490517,0.6749296329440797,0.589448808349947,0,8
90,0.9513145747319272,-0.2565911961616376,-0.25428849030592526,0.24839056716772578,0.11820710012595526,-0.7504144805800188,0.49997940488778014,0,7
91,0.5818555542185249,0.8301780251234185,-0.8999537620164233,-0.0327034589364954,-0.6682860419497958,0.06670073788415531,-0.15634606523632577,0,7
92,0.9557906722723823,0.06567321277780214,0.7770500894779437,-0.4058962626931728,-0.45147971260724384,0.18685248610116956,0.6839107381942406,0,7
93,0.7645112220527663,0.629469289581492,-0.546147293911297,0.3812958059834439,0.5005235358820788,0.7102885740496094,-0.13769971562884464,0,7
94,0.16276644780012095,-0.2964889463159872,-0.6068696480617186,0.05242238948146616,0.6643809053377787,0.3383990491800595,0.4436254176115677,0,7
95,0.8863024655588141,0.3834391223421414,-0.8437250722839009,-0.6850350384520598,-0.4457332491509802,0.2487346625725555,0.3273868619230118,0,7
96,-0.10106440363736935,0.12690125138093444,0.7838210735931801,-0.2901960555236849,-0.22032208854534874,0.8735743422406805,-0.20200157956636056,0,7
97,0.47193280499607404,0.8678956608878958,0.1796404951837589,-0.05280936357288679,0.5471420209263569,-0.02575518628557094,0.3248629091427886,0,7
98,0.602815239087132,0.9364626348476175,-0.0751040749391052,-0.07462908388217349,0.7826664190318,0.4005711277915005,0.5780443465808991,0,7
99,0.7124790846273765,0.9978218256988054,-0.5555401727914742,-0.021263938446547392,-0.3014057778728585,0.43499300849635114,-0.5615924573180273,0,7
