,max_height,cleared_rows,avg_height,number_of_holes,bumpiness,deepest_well,game_over,score,moves
0,-0.16823037885923298,0.3057760396825094,-0.518200221163557,-0.3997912408835033,-0.24841087482264868,-0.3043849053238064,-0.28596405434337774,621,1000
1,-0.8551399343140373,0.5318370180163605,-0.4600507818154451,-0.3696644391779271,-0.4000659118007206,-0.28291910593191383,-0.19910507852253292,603,958
2,-0.2628289951425131,0.2866844075208368,0.2680182723939347,-0.4048394144645795,-0.21299972019547078,-0.28291910593191383,0.04754099904202391,596,1000
3,-0.31582094330768773,0.3684302180406549,-0.06674170343795072,-0.41518250352435104,-0.19768527399337282,-0.4386829897270023,-0.19910507852253292,586,1000
4,-0.26362743459353377,0.5924202705846084,-0.19396759415146891,-0.30651231632786247,-0.4000659118007206,-0.32217052878316776,-0.03431900256891664,584,1000
5,-0.21666515942520304,0.4422243776734585,-0.3106761708471024,-0.37028291020919346,-0.23758880684902123,-0.5486514522929076,-0.2794974509018868,582,1000
6,-0.26362743459353377,0.5462918996051151,-0.7229897859012613,-0.43861982581221864,-0.10058936493889745,-0.29888631299451496,0.05848681060113718,581,1000
7,-0.36776536296904283,0.6046686825694496,0.33488625357788715,-0.32176986445074784,-0.2264040446830652,-0.2931627164773436,-0.12075958195051051,573,1000
8,-0.2666700186807045,0.5706456565072927,-0.056479901006931954,-0.32806904903111167,-0.43775224853111505,-0.26551701102603165,0.007336993017365276,571,964
9,-0.2578990995869298,0.4712537654481126,0.01662485347165374,-0.5165617212769706,-0.13730135333344917,-0.3080242511787616,0.39559572167886103,569,1000
10,-0.5225696704588225,0.5924202705846084,0.09249410795740454,-0.3357070847291008,-0.38358943426995173,-0.30331060464077986,0.13046707338469965,567,1000
11,-0.27887652427044063,0.3603798032663498,-0.056927036000958095,-0.3739154590365167,-0.22506549810547588,-0.3271290563049698,-0.18503694914245114,562,1000
12,-0.21666515942520304,0.4359991923188987,0.1316818482799186,-0.3696644391779271,-0.14498498803589624,-0.3043849053238064,-0.2794974509018868,560,1000
13,-0.22787712644644573,0.12426367102278008,-0.22321641546405158,-0.3696644391779271,-0.02579485286333938,-0.3043849053238064,0.13046707338469965,558,1000
14,-0.27887652427044063,0.5853893331039834,-0.056927036000958095,-0.503086230167736,-0.1775885655682929,-0.2986405272460461,0.3258311505574945,553,1000
