,max_height,cleared_rows,avg_height,number_of_holes,bumpiness,deepest_well,game_over,score,moves
0,-0.47597717379116267,0.5063891726194435,-0.25653389271012633,-0.7134640489945209,-0.27465218470190733,-0.5840026183299235,0.21115662590392414,621,1000
1,-0.47097100443561196,0.5929767560925054,-0.1077107768880168,-0.765290575017607,-0.27465218470190733,-0.4960378854305182,0.12248149838045275,617,1000
2,-0.4679791542293498,0.43433501899033056,-0.1711626114811624,-0.7474606751747624,-0.2725434926018893,-0.5711850475976173,0.12248149838045275,617,1000
3,-0.4649171654377209,0.3764918747759012,-0.02817853175251253,-0.7284666539604268,-0.2541551775208841,-0.565246102261148,-0.008989156122369502,614,1000
4,-0.4693681751273592,0.41876552355467467,-0.18265339247125212,-0.7544219045797471,-0.27197713073339147,-0.5675872014722368,0.12248149838045275,613,1000
5,-0.4796068449221848,0.41876552355467467,-0.7132477165652198,-0.7761592454554669,-0.27197713073339147,-0.5675872014722368,0.12248149838045275,612,1000
6,-0.4581662991020259,0.5281807180610356,0.35640009636576214,-0.7257828983032943,-0.2666057915582395,-0.43084542576457463,-0.108669326178058,611,1000
7,-0.47320285357208935,0.5154456418938571,-0.7084855788965154,-0.7503550420221099,-0.26641377095216334,-0.5808315925550145,0.025017985743111107,609,993
8,-0.4693681751273592,0.5929767560925054,-0.18265339247125212,-0.7544219045797471,-0.27465218470190733,-0.42179625089376427,0.12248149838045275,608,1000
9,-0.474716239654681,0.5311634531103291,-0.0832945604353498,-0.7136615750360678,-0.26152915513932506,-0.45898807609264136,-0.04472189363993956,607,1000
10,-0.4796068449221848,0.43433501899033056,0.6279882563683699,-0.8007258807854725,-0.24576573171558214,-0.5742886522074127,0.9761715018140531,603,1000
11,-0.45322754769770923,0.5929767560925054,0.2831279338606201,-0.7736982796483277,-0.2758833705577992,-0.5190468141769184,0.05624038988265406,603,1000
12,-0.4796068449221848,0.5063891726194435,-0.9920558367170544,-0.746670678511183,-0.22184928742053836,-0.5814641686162287,-0.43484296963231706,601,1000
13,-0.4796068449221848,0.5063891726194435,-0.25653389271012633,-0.8007258807854725,-0.26414248464540546,-0.5778764104118207,0.12248149838045275,598,1000
14,-0.47869942713942926,0.5743825721159759,-0.47205370927724116,-0.7614149619833249,-0.24719639001121385,-0.5723982746710399,-0.10032767699922494,592,1000
15,-0.474716239654681,0.6185887104321179,-0.0832945604353498,-0.5711843424346064,-0.27658846125283393,-0.5874473165954507,-0.18185521482398162,591,1000
16,-0.5322854530571672,0.6177611448101394,-0.2510809332923777,-0.746670678511183,-0.26680723552332497,-0.5742886522074127,0.12248149838045275,590,1000
17,-0.5322854530571672,0.45641249477957857,0.016023500284121195,-0.7415854561972095,-0.17919351962451135,-0.35988393066305524,-0.14045981062519175,587,1000
18,-0.474716239654681,0.5818906964177577,-0.7132477165652198,-0.7540394055330369,-0.27197713073339147,-0.5934304645746726,0.05624038988265406,586,1000
19,-0.49155384563905447,0.5441399345186007,-0.2577004855672469,-0.8007258807854725,-0.25363278458890365,-0.5742886522074127,0.12248149838045275,586,1000
20,-0.4704621144208364,0.5874337262551316,-0.18265339247125212,-0.7544219045797471,-0.44806223465059264,-0.5296381374236525,0.07374974206178192,583,1000
21,-0.474716239654681,0.5818906964177577,-0.7644868712226782,-0.8007258807854725,-0.24825073606122283,-0.5814641686162287,0.05624038988265406,580,1000
22,-0.47779200935667376,0.5756711314468155,-0.1820337901743423,-0.7823760801083548,-0.27072971011261615,-0.5742886522074127,0.0024354778742800703,580,1000
23,-0.4693681751273592,0.6970897106609208,-0.18265339247125212,-0.7544219045797471,-0.2725434926018893,-0.5669201389302589,0.19733827020426173,573,1000
24,-0.47779200935667376,0.5756711314468154,0.25526458672322927,-0.8007258807854725,-0.26680723552332497,-0.6219729887818215,-0.2817401120881098,563,1000
25,-0.47779200935667376,0.5308636867196991,-0.9920558367170544,-0.6963365592198245,-0.22184928742053836,-0.5778764104118207,-0.18703760126164917,561,1000
26,-0.4796068449221848,0.43433501899033056,-0.9920558367170544,-0.7761592454554669,-0.22184928742053836,-0.5778764104118207,0.9761715018140531,560,1000
27,-0.4591295053325336,0.6552867244464783,-0.43443959641338525,-0.8007258807854725,-0.26414248464540546,-0.5778764104118207,-0.4199508195306173,560,1000
28,-0.4649171654377209,0.45641249477957857,0.11480554797613735,-0.5458338791332988,-0.26408281555237934,-0.565246102261148,-0.6768021020284858,559,1000
29,-0.47597717379116267,0.5081128577040441,0.9109079654787642,-0.746670678511183,-0.2666057915582395,-0.5524002318251922,0.12248149838045275,558,1000
30,-0.4796068449221848,0.5848826799862978,0.25526458672322927,-0.7607122653296556,-0.24576573171558214,-0.6219729887818215,-0.09064457927707509,557,1000
31,-0.46638477120358846,0.6135647978987958,-0.35530871753963256,-0.7367945247578348,-0.26680723552332497,-0.6419124838336461,0.9300268879787295,557,977
32,-0.4796068449221848,0.41876552355467467,0.8428670800995908,-0.690853531276933,-0.27197713073339147,-0.5932014756057933,-0.06614219129890492,556,1000
33,-0.5322854530571672,0.6412199109993395,-0.058031360870065635,-0.7761592454554669,-0.24536938403109562,-0.5818549922709724,-0.15784859141582697,556,1000
34,-0.47320285357208935,0.5503757404605698,-0.7084855788965154,-0.7503550420221099,-0.26641377095216334,-0.5675872014722368,-0.23855401452358727,554,953
35,-0.47155605371431364,0.6773345712034584,0.28685054954215405,-0.762772313563687,-0.2374409741440644,-0.5081735310010645,-0.024941072040901804,553,1000
36,-0.4796068449221848,0.5239499084445631,-0.9920558367170544,-0.746670678511183,-0.26680723552332497,-0.49187026132020656,-0.14568417716253318,552,968
37,-0.45322754769770923,0.45641249477957857,-0.2510809332923777,-0.7736982796483277,-0.26680723552332497,-0.35988393066305524,0.3172564051172204,552,821
38,-0.47779200935667376,0.6273923544490676,0.6279882563683699,-0.8007258807854725,-0.24576573171558214,-0.5742886522074127,-0.3979936242027116,551,1000
39,-0.4796068449221848,0.5213727897828841,0.04794841816257209,-0.746670678511183,-0.2442275394893889,-0.5669201389302589,0.19733827020426173,547,1000
40,-0.47779200935667376,0.5756711314468155,-0.1820337901743423,-0.7761592454554669,-0.24432826147193165,-0.5814641686162287,-0.23855401452358727,547,1000
41,-0.47097100443561196,0.6248152357873886,-0.1077107768880168,-0.765290575017607,-0.21415030680935732,-0.4960378854305182,-0.13190478006627027,547,969
42,-0.7306832906082673,0.6084105605754377,0.2694829024739628,-0.690853531276933,-0.23312387258524253,-0.5590948713183155,-0.05344339716157958,545,1000
43,-0.4796068449221848,0.5857100411705309,-0.16533193184430084,-0.7607122653296556,-0.2555677484976283,-0.5742886522074127,0.12248149838045275,544,1000
44,-0.47597717379116267,0.6135647978987958,-0.16533193184430084,-0.7761592454554669,-0.2555677484976283,-0.5814641686162287,-0.23855401452358727,544,1000
45,-0.4693681751273592,0.5929767560925054,-0.18265339247125212,-0.7544219045797471,-0.22844259429667263,-0.49493884694079315,0.21986895174883658,543,1000
46,-0.474716239654681,0.6084105605754377,-0.0832945604353498,-0.7071660634977903,-0.2666710467396528,-0.5590948713183155,0.3172564051172204,543,1000
47,-0.47155605371431364,0.43433501899033056,0.12685724500195128,-0.6165138729841821,-0.2666710467396528,-0.565246102261148,0.5034602587147228,541,964
48,-0.4649171654377209,0.6084105605754377,0.11480554797613735,-0.7474606751747624,-0.2442275394893889,-0.5711850475976173,-0.14045981062519175,539,1000
49,-0.4796068449221848,0.6084105605754377,-0.2510809332923777,-0.7020819131509926,-0.09459212589935762,-0.5677260216297932,0.3172564051172204,538,1000
50,-0.4796068449221848,0.6084105605754377,0.6279882563683699,-0.7020819131509926,-0.09459212589935762,-0.5742886522074127,0.3172564051172204,538,1000
51,-0.4796068449221848,0.5503757404605698,0.2831279338606201,-0.690853531276933,-0.2706289881300734,-0.5937165844524344,0.29983175342739554,536,1000
52,-0.4796068449221848,0.5503757404605698,0.2831279338606201,-0.690853531276933,-0.2706289881300734,-0.5937165844524344,0.29983175342739554,536,1000
53,-0.4591295053325336,0.6185887104321179,-0.43443959641338525,-0.5711843424346064,-0.27465218470190733,-0.5874473165954507,-0.18185521482398162,530,1000
54,-0.4693681751273592,0.6299381264644015,-0.18265339247125212,-0.7360745667121087,-0.24136252819970766,-0.667206626494427,-0.14568417716253318,529,1000
55,-0.4673739257297053,0.6084105605754377,-0.9920558367170544,-0.7351455295111664,-0.22184928742053836,-0.5814641686162287,-0.43484296963231706,520,955
56,-0.45322754769770923,0.5503757404605698,0.2831279338606201,-0.40812289467220797,-0.22844259429667263,-0.49493884694079315,0.21986895174883658,518,1000
57,-0.4760903393330248,0.5875954881239792,0.20499258943128568,-0.7813312439377655,-0.11339331765610439,-0.5819980522098532,0.025017985743111107,515,1000
58,-0.5035008463559241,0.43433501899033056,-0.5485189241347432,-0.7292630034089091,-0.27275219443808846,-0.49527611931425225,0.629456533815937,508,798
59,-0.4679791542293498,0.6084105605754377,-0.43443959641338525,-0.7178505173260444,-0.26680723552332497,-0.5711850475976173,-0.09386296844130854,501,940
60,-0.4679791542293498,0.43433501899033056,-0.1711626114811624,-0.7474606751747624,-0.2442275394893889,-0.5711850475976173,0.12248149838045275,488,814
61,-0.4760903393330248,0.5875954881239792,0.20499258943128568,-0.690853531276933,-0.2706289881300734,-0.5819980522098532,0.29983175342739554,485,895
62,-0.47187050010328485,0.5308636867196991,0.6279882563683699,-0.6963365592198245,-0.27216718035626664,-0.5675872014722368,-0.18703760126164917,452,857
63,-0.4704621144208364,0.5874337262551316,0.12685724500195128,-0.46519425769901,-0.44806223465059264,-0.5296381374236525,0.07374974206178192,449,801
64,-0.5322854530571672,0.45641249477957857,-0.2510809332923777,-0.7094726327460912,-0.2676419549728082,-0.35988393066305524,-0.14045981062519175,432,706
65,-0.4796068449221848,0.41876552355467467,-0.0832945604353498,-0.34164280408374026,-0.27658846125283393,-0.5675872014722368,-0.23855401452358727,377,744
66,-0.5322854530571672,0.5929767560925054,0.2831279338606201,-0.7094726327460912,-0.2758833705577992,-0.5190468141769184,-0.14045981062519175,295,546
