,max_height,cleared_rows,avg_height,number_of_holes,bumpiness,deepest_well,game_over,score,moves
0,-0.47802831740739804,0.7951777088966934,-0.30443780627676653,-0.6761886202716857,-0.3119653844543012,-0.317626690411418,-0.5716957499040082,636,1000
1,-0.5324537758356307,0.7097573189372253,0.2582725835968414,-0.49582582992691915,-0.3988590415075045,-0.5109741346586489,-0.3052714218324801,612,1000
2,-0.46466012509267546,0.6181624098619104,-0.07521371967184658,-0.8653367761758478,-0.25920356867209854,-0.5335038107761232,0.22100981251378343,611,1000
3,-0.5339298727376179,0.4521012709432455,-0.059334458025176784,-0.6520997362055092,-0.22965869433284525,-0.45272695634916216,0.004813796381881258,605,1000
4,-0.5309776789336434,0.6812748529220218,0.22406189364387277,-0.6987085902143486,-0.4051314727647454,-0.5814698088344274,-0.486158156287521,603,1000
5,-0.2551734429082644,0.7616346021177417,0.2582725835968414,-0.7095080526215805,-0.24170365711909042,-0.5209006937959846,-0.03708606458536267,595,1000
6,-0.46466012509267546,0.8047817730445149,0.2211246065383612,-0.6654830620735633,-0.4163344895928638,-0.59927454759974,0.22100981251378343,591,1000
7,-0.6724442367244106,0.7454305845629301,0.28876615120691485,-0.7936002347202553,-0.23242080552808425,-0.6043260568297542,0.6884288761345378,588,1000
8,-0.49226061469693,0.7454305845629301,0.28876615120691485,-0.8653367761758478,-0.27465218470190733,-0.6043260568297542,0.1160389252568198,586,1000
9,-0.4851702549240937,0.7163997078097288,-0.5237898461781674,-0.7073960549771843,-0.4163344895928638,-0.5808986176227584,-0.09036548089378107,583,1000
10,-0.45354355046021655,0.6181624098619104,0.33526713704119904,-0.8653367761758478,-0.25920356867209854,-0.639118963666202,0.22100981251378343,574,1000
11,-0.46466012509267546,0.7260669834401885,-0.07521371967184658,-0.8329625349017158,-0.27465218470190733,-0.5335038107761232,-0.21364761943414182,568,1000
12,-0.2551734429082644,0.7975230336574913,0.2582725835968414,-0.7463300666551227,-0.24170365711909042,-0.5179807335893164,-0.03708606458536267,567,1000
13,-0.46466012509267546,0.6719542902199512,0.13002670868467622,-0.7044043041524783,-0.24756734713109235,-0.59927454759974,-0.12994943219375898,567,1000
14,-0.47266027557240664,0.4521012709432455,-0.0978317347473556,-0.6520997362055092,-0.2087551295362735,-0.45272695634916216,0.023100783183997955,564,1000
15,-0.5324537758356307,0.7097573189372253,0.22406189364387277,-0.6627844723337523,-0.3988590415075045,-0.639118963666202,-0.3052714218324801,563,1000
16,-0.5085867855968184,0.7947534414445727,-0.10398220376493465,-0.6749385128834072,-0.2514372160265646,-0.5109741346586489,-0.12438468737743921,563,1000
17,-0.5001672908128993,0.7337976295984936,0.09371082136785945,-0.7139558253809908,-0.23097071117106419,-0.8167927949906468,-0.15648778425331172,556,1000
18,-0.48328280281189817,0.7655908948486327,0.33526713704119904,-0.6520997362055092,-0.22822224735122187,-0.5335038107761232,0.023100783183997955,556,1000
19,-0.46935690269215513,0.7257461705779921,0.03156110204677254,-0.6726860385880383,-0.23242080552808425,-0.675148302883385,-0.21138221975002092,556,1000
20,-0.4815464760651933,0.8389444019674084,0.3486593015541653,-0.686981714735086,-0.23097071117106419,-0.48477622897358763,-0.17201589314593674,554,1000
21,-0.5628071080933128,0.7879924268704834,0.2582725835968414,-0.6899551277556486,-0.2870595523263215,-0.59927454759974,-0.36153934116264325,552,1000
22,-0.5339298727376179,0.770894982782944,0.2582725835968414,-0.6264687695161774,-0.22338626307560433,-0.5431833285418046,-0.22121389458310836,546,1000
23,-0.48422652886799594,0.9091184624143345,0.49712188002533675,-0.7073960549771843,-0.25920356867209854,-0.5820004148022441,-0.21364761943414182,546,1000
24,-0.4658605322373483,0.8473460535816032,0.21095408017674508,-0.5762612661016895,-0.25920356867209854,-0.59927454759974,-0.01641962002953036,539,1000
25,-0.46491680618125053,0.782810091650787,0.33526713704119904,-0.7218636932646627,-0.24007592804294592,-0.639118963666202,0.032261014130235854,538,1000
26,-0.6301408999983502,0.6472257708705857,-0.342785551479876,-0.6194371084974417,-0.24750929226996776,-0.567073294901691,0.08791238501228375,538,1000
27,-0.4708863798907023,0.7897006288386343,0.05077215751766717,-0.6449811855661871,-0.2075962793157387,-0.5504924482896618,-0.5716957499040082,537,1000
28,-0.47802831740739804,0.8047817730445149,0.12806462242317626,-0.6626390139979765,-0.25016390034046077,-0.5740619678334173,-0.6002756674944233,533,1000
29,-0.5085867855968184,0.7947534414445727,-0.10398220376493465,-0.6749385128834072,-0.2600534896548843,-0.59927454759974,-0.21364761943414182,533,1000
30,-0.47266027557240664,0.7257461705779921,-0.07521371967184658,-0.4451264772261947,-0.2609034106376701,-0.591979924578691,-0.2004851638278869,530,1000
31,-0.4465508095506029,0.7855736447488719,-0.4539360530915526,-0.6273233571343976,-0.25920356867209854,-0.59927454759974,0.1808083793750811,528,1000
32,-0.4815464760651933,0.8389444019674084,-0.14292088828673077,-0.7073960549771843,-0.25920356867209854,-0.639118963666202,-0.21364761943414182,528,1000
33,-0.4436779200088915,0.7879924268704834,0.09152943196249741,-0.3341776664602193,-0.27313156049921006,-0.4434787845403361,0.1538394139876946,523,1000
34,-0.4465508095506029,0.7616346021177417,0.33526713704119904,-0.45437419419992486,-0.23593112559008614,-0.5209006937959846,-0.21138221975002092,516,1000
35,-0.4658605322373483,0.8473460535816032,0.21095408017674508,-0.5762612661016895,-0.25920356867209854,-0.639118963666202,-0.01641962002953036,516,1000
36,-0.40109735841158634,0.7908732912190333,-0.22979864948286477,-0.6464032096039805,0.14003801694606088,-0.5024576564025096,-0.03708606458536267,513,1000
37,-0.5317403768345594,0.7655908948486327,0.20704420962052392,-0.6753208580361552,-0.27465218470190733,-0.639118963666202,0.36811890765429045,512,1000
38,-0.48328280281189817,0.770894982782944,0.6274598715484825,-0.6264687695161774,-0.23097071117106419,-0.5431833285418046,-0.22121389458310836,510,974
39,-0.5159916344873907,0.782810091650787,0.33526713704119904,-0.7492227984876396,-0.24112423200882302,-0.6030961292839465,-0.9869037155547047,507,1000
40,-0.4465508095506029,0.7855736447488719,-0.22979864948286477,-0.4451264772261947,-0.2609034106376701,-0.59927454759974,0.023100783183997955,506,1000
41,-0.46491680618125053,0.7655908948486327,0.33526713704119904,-0.6194371084974417,-0.27465218470190733,-0.5243512599704695,0.12002177742474376,505,1000
42,-0.44219008061174225,0.7655908948486327,-0.5438231401387937,-0.6939428077233335,-0.044092115202580495,-0.48880441114372414,0.3447648925607519,498,1000
43,-0.46466012509267546,0.6181624098619104,-0.8578476307947227,-0.7357858792411578,-0.27465218470190733,-0.5248818659382861,0.3447648925607519,491,862
44,-0.4978189020131595,0.6181624098619104,-0.07521371967184658,-0.7044043041524783,-0.2458121871000914,-0.6372114252415625,-0.048516644637497025,485,897
45,-0.4436779200088915,0.6181624098619104,0.09152943196249741,-0.6899551277556486,-0.27313156049921006,-0.567073294901691,0.1538394139876946,481,889
46,-0.4911734658566371,0.6181624098619104,-0.07521371967184658,-0.6899551277556486,-0.25920356867209854,-0.567073294901691,0.3447648925607519,475,870
47,-0.340234542936255,0.7009106858572082,0.2211246065383612,-0.721590967109171,-0.4163344895928638,-0.567073294901691,-0.8586579767745055,386,665
48,-0.47802831740739804,0.6472257708705857,-0.30443780627676653,-0.6761886202716857,-0.3119653844543012,-0.639118963666202,-0.36153934116264325,380,710
